original_id,artists,track name,emotion_type,emotion_score,culture
63490,Orkundk,Bir Boş Evim Yok,FEAR,0.8190333247184753,Turkish
63491,Zülfü Livaneli,Kan Çiçekleri,SADNESS,0.9648160934448242,Turkish
6350,Батюшка (Batushka),Ектения I Очищение (Yekteniya I),JOY,0.9594070315361023,Turkish
63519,Bülent Ortaçgil,Çoktular Ama Hiç Yoktular,SADNESS,0.967309296131134,Turkish
63521,Düş sokağı sakinleri,Ayrılık,SURPRISE,0.9264069199562073,Turkish
63569,Bülent Ortaçgil,Değirmenler,SADNESS,0.9968528151512146,Turkish
63590,Ajda Pekkan,Sevdalı Başım,SADNESS,0.6886597871780396,Turkish
63591,Yasemin Mori,Konuşmak,SADNESS,0.9510798454284668,Turkish
63593,Zülfü Livaneli,Böyledir Bizim Sevdamız,ANGER,0.9952664375305176,Turkish
63594,Yaşar Kurt,Dokuz Altı Yolları,LOVE,0.364290714263916,Turkish
63596,Yeni Türkü,Deliler,FEAR,0.8768190145492554,Turkish
63597,Ceza,İt Dalaşı,JOY,0.5905441641807556,Turkish
63636,Yeni Türkü,Destina,SADNESS,0.5946901440620422,Turkish
63644,Zeki Müren,Bir Yangının Külünü Yeniden Yakıp Geçtin,SADNESS,0.9958213567733765,Turkish
63648,İlhan İrem,İşte Hayat (Sensiz de Yaşanıyor),SADNESS,0.9628791809082031,Turkish
63649,S.U.R (TUR),5 Karat,FEAR,0.9594841599464417,Turkish
63678,Peyk,Piç,SADNESS,0.996020495891571,Turkish
63690,Yavuz Çetin,Bul Beni,FEAR,0.7123456597328186,Turkish
63693,Evrencan Gündüz,Yeni Bir Şarkı,LOVE,0.9776173830032349,Turkish
63696,Zeki Müren,Ne Olursun,JOY,0.9682596921920776,Turkish
63698,J.R.R. Tolkien,The Hobbit (Bölüm 1 Beklenmedik Bir Parti) [Türkçe],JOY,0.9464417695999146,Turkish
63735,Ceylan Ertem,Ütopyalar Güzeldir,JOY,0.3709375560283661,Turkish
63748,İlhan İrem,Sen Bilirsin,LOVE,0.8081371188163757,Turkish
63749,Müzeyyen Senar,Agora Meyhanesi,LOVE,0.525120735168457,Turkish
63775,MFÖ (TUR),Ruh Halim Yerlerde,FEAR,0.5585842728614807,Turkish
63794,101Barz,Megasessie - Beats by Esko,LOVE,0.8136227130889893,Turkish
63796,Yeni Türkü,Gözlerin,FEAR,0.6552387475967407,Turkish
63799,Zeki Müren,Mihrabım Diyerek,LOVE,0.814740777015686,Turkish
63839,Gaye Su Akyol,İstersen Hiç Başlamasın (Yeni Türkü Zamansız),SADNESS,0.9976376295089722,Turkish
63848,Zeki Müren,Ben Zeki Müren,JOY,0.5904089212417603,Turkish
63879,Gaye Su Akyol,Abbas,LOVE,0.5526289343833923,Turkish
63885,Ezginin Günlüğü,Düşler Sokağı,ANGER,0.3944994807243347,Turkish
63886,Birsen Tezer,Nefes,SADNESS,0.9980613589286804,Turkish
63892,Ceylan Ertem,Bugünüm Sensiz Geçti,SADNESS,0.9592783451080322,Turkish
63894,Zeki Müren,Akşam Olunca Yarelerim Sızlar,LOVE,0.9881139397621155,Turkish
63895,Düş sokağı sakinleri,Kan Revan İçindeyim,LOVE,0.39954516291618347,Turkish
63898,Zeki Müren,Seviyorum İşte Var Mı Diyeceğin,JOY,0.7149307727813721,Turkish
63899,Müzeyyen Senar,Sigaramın Dumanı,SADNESS,0.7089203000068665,Turkish
63905,MFÖ (TUR),Bu Aşk Olur Mu,SADNESS,0.9857139587402344,Turkish
63926,Bulutsuzluk Özlemi,Ankara Sokakları,SADNESS,0.9962683320045471,Turkish
63929,Zeki Müren,Biz Ayrılamayız,JOY,0.33174487948417664,Turkish
63949,Khiladi,Sukoon,JOY,0.9676746726036072,Turkish
64511,Hüsnü Arkan,Öyle Bir Rüya,SADNESS,0.961372435092926,Turkish
64578,Sertab Erener,Dandini Dandini Dastana,ANGER,0.3828654885292053,Turkish
64656,Zeki Müren,Seni Sordum Yıldızlara,ANGER,0.5368419289588928,Turkish
64662,İlhan İrem,Yemyeşil Bir Deniz,JOY,0.47608229517936707,Turkish
64678,Sertab Erener,Fış Fış Kayıkçı,JOY,0.9973301887512207,Turkish
64724,Birsen Tezer,Kadın,FEAR,0.8367798328399658,Turkish
64731,Ezginin Günlüğü,Zerdaliler,ANGER,0.7534574270248413,Turkish
64733,Ayten Alpman,Ben Böyleyim,ANGER,0.9974331259727478,Turkish
64737,Leman Sam,Ayrılığa Dayanamam,SADNESS,0.9838639497756958,Turkish
64764,Peyk,Gidin,SADNESS,0.9984851479530334,Turkish
64769,Genius Türkçe Çeviriler,Alain Souchon - Ultra moderne solitude (Türkçe çeviri by Levent Pamukcu),FEAR,0.5437827110290527,Turkish
64773,Yeni Türkü,Maskeli Balo,SADNESS,0.8894323110580444,Turkish
64774,Sertab Erener,Dandini Dandini Dastana,ANGER,0.3828654885292053,Turkish
64775,Genius Türkiye,Temmuz 2021 Tekli Yayınlama Takvimi,SADNESS,0.48433148860931396,Turkish
64778,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),FEAR,0.996815025806427,Turkish
64779,Müzeyyen Senar,Akşam oldu hüzünlendim ben yine,LOVE,0.9906399250030518,Turkish
64816,Tanju Okan,Dostlarım,SADNESS,0.9104444980621338,Turkish
64819,MFÖ (TUR),Bu Sabah Yağmur Var İstanbul’da,JOY,0.9173067808151245,Turkish
64824,Zeki Müren,Gökyüzünde Yalnız Gezen Yıldızlar,SADNESS,0.9645896553993225,Turkish
64828,İlhan İrem,Yazık Oldu Yarınlara,SADNESS,0.993062436580658,Turkish
64834,Leman Sam,İlla,LOVE,0.87774258852005,Turkish
64835,Levent Yüksel,Aşk Mümkün Müdür Hala,JOY,0.9295424818992615,Turkish
64843,Sertab Erener,Benim Annem Güzel Annem,LOVE,0.8601500988006592,Turkish
64847,Nazan Öncel,Erkekler de yanar,ANGER,0.9877229928970337,Turkish
64864,Moğollar,Çaya Kaç Şeker,JOY,0.9758283495903015,Turkish
64870,Nazan Öncel,Beyoğlu,JOY,0.6277749538421631,Turkish
64878,Moğollar,Dinleyiverin Gari,ANGER,0.9098262190818787,Turkish
64879,Grup Gündoğarken,Gördüğüme Sevindim,JOY,0.7825307250022888,Turkish
64881,Gazi,Pembe Şeyler,SADNESS,0.9908617734909058,Turkish
64884,Müzeyyen Senar,Benzemez Kimse Sana,SADNESS,0.9967716336250305,Turkish
64913,Evrencan Gündüz,Benimle Evlensen,LOVE,0.6942257285118103,Turkish
64923,Sertab Erener,Aç Sesini,ANGER,0.6984103322029114,Turkish
64928,Sertab Erener,Çamlıbel’den Çıktım Yayan,ANGER,0.6051978468894958,Turkish
64929,Sertab Erener,Fış Fış Kayıkçı,JOY,0.9973301887512207,Turkish
64930,Müzeyyen Senar,Gündüzüm Seninle,SADNESS,0.9834499955177307,Turkish
64931,İlhan İrem,Olanlar Olmuş,JOY,0.6331069469451904,Turkish
64934,Sertab Erener,Uyusun Da Büyüsün,LOVE,0.9153034687042236,Turkish
64942,Sertab Erener,Uyu Yavrum Yine Sabah Oluyor,JOY,0.9690915942192078,Turkish
64966,Sertab Erener,Sessiz Gemi,SADNESS,0.49495556950569153,Turkish
64969,Gaye Su Akyol,Yıllar Yılan,SADNESS,0.9848639369010925,Turkish
64978,Levent Yüksel,Bu Aşkın Katili Sensin,SADNESS,0.9362940788269043,Turkish
64981,Sertab Erener,Belki de Aşk Lazım Değildir,JOY,0.6150439381599426,Turkish
71538,DEHA INC.,Baskın,JOY,0.5778186917304993,Turkish
71880,Malt,Gol,ANGER,0.9658023715019226,Turkish
71985,Pentagram (TUR),Doğmadan Önce,ANGER,0.8788160681724548,Turkish
71986,Malt,Aşkın Gözü,ANGER,0.48188555240631104,Turkish
79432,Fazıl Say,Yiğidim Aslanım Burda Yatıyor,SADNESS,0.5520475506782532,Turkish
81604,Pratsofficial,Aziyat,JOY,0.9878232479095459,Turkish
84128,Flört,Bir Tek Sen Gelmedin,JOY,0.9552338719367981,Turkish
84178,Cem Karaca,Çökertme,SADNESS,0.9298498630523682,Turkish
84219,Mavi Işıklar,Sevgilim,LOVE,0.993822455406189,Turkish
84244,Kamuran Akkor,Beni Kaybettin Artık,SADNESS,0.9881658554077148,Turkish
84252,Barış Manço,Kol Düğmeleri,SADNESS,0.9729858040809631,Turkish
84263,Barış Manço,Kol Düğmeleri,SADNESS,0.9729858040809631,Turkish
84284,Cem Karaca,Kara Sevda,ANGER,0.651334285736084,Turkish
84286,Cem Karaca,Üryan Geldim,LOVE,0.4920436441898346,Turkish
84294,Cem Karaca,Hep Kahır,ANGER,0.7526170611381531,Turkish
84297,Animus,Kanaken Freestyle,JOY,0.7800544500350952,Turkish
84308,Barış Manço,Ayrılık,SADNESS,0.6796119809150696,Turkish
84316,Selda Bağcan,Yuh Yuh,ANGER,0.7844085097312927,Turkish
84330,Cem Karaca,Sakın Reddetme,ANGER,0.5383713245391846,Turkish
84342,Barış Manço,Söyle Zalim Sultan,ANGER,0.9740240573883057,Turkish
84345,Flört,Dün TRT’de İzledim,JOY,0.6118873357772827,Turkish
84361,Cem Karaca,Lümüne,SADNESS,0.3547089397907257,Turkish
84362,Barış Manço,Cacık,ANGER,0.6819509863853455,Turkish
84370,Barış Manço,Bahçede Hanımeli,JOY,0.45564818382263184,Turkish
84372,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84375,Selda Bağcan,Zam Zam,SADNESS,0.5634170174598694,Turkish
84385,Cem Karaca,Herkes Gibisin,SADNESS,0.9960759282112122,Turkish
84386,Barış Manço,Kazma,JOY,0.9972188472747803,Turkish
84387,Barış Manço,Yolla Yarim Tez Yolla,LOVE,0.9897059202194214,Turkish
84389,Flört,Cemiyette Pişiyoruz,JOY,0.6803861856460571,Turkish
84393,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84395,Animus,Kanaken Freestyle,JOY,0.7800544500350952,Turkish
84396,Flört,Sevmez Olaydım,LOVE,0.7093027234077454,Turkish
84420,Cem Karaca,Ölüm,ANGER,0.4965897798538208,Turkish
84424,Barış Manço,Gül Bebeğim,ANGER,0.8255520462989807,Turkish
84429,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84443,Cem Karaca,Canım Benim,JOY,0.6517272591590881,Turkish
84481,Flört,Kolay Mı Sanki,SADNESS,0.9946632385253906,Turkish
84488,Sâhir a.k.a. Order,Kadavra Kadar,ANGER,0.8844916224479675,Turkish
84490,Doğu Bosphorus,Kendimi Bulamam,SADNESS,0.9979466795921326,Turkish
84492,Bassi Maestro,Cosa Succede!,JOY,0.9972965121269226,Turkish
84498,Cem Karaca,Yarım Porsiyon Aydınlık,ANGER,0.5180056691169739,Turkish
84521,Cem Karaca,Kara Sevda,ANGER,0.651334285736084,Turkish
84524,Cem Karaca,Kara Sevda,ANGER,0.651334285736084,Turkish
84525,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84530,Cem Karaca,Sen Duymadın,FEAR,0.7033126354217529,Turkish
84531,Cem Karaca,Yolumuz Gurbete Düştü,LOVE,0.8973031640052795,Turkish
84536,Cem Karaca,Ay Karanlık,ANGER,0.996868908405304,Turkish
84537,Animus,Kanaken Freestyle,JOY,0.7800544500350952,Turkish
84562,Cem Karaca,İhtiyar Oldum,JOY,0.8693169951438904,Turkish
84567,Cem Karaca,Bu Son Olsun,SADNESS,0.5886147618293762,Turkish
84570,Barış Manço,Seher Vakti,LOVE,0.7207739949226379,Turkish
84578,Flört,Senden Kalan,ANGER,0.6720104217529297,Turkish
84579,Flört,İstanbul,LOVE,0.9753771424293518,Turkish
84583,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84588,Erkut Taçkın,Beyaz Ev,JOY,0.6834719181060791,Turkish
84590,Barış Manço,Yine Yol Göründü Gurbete...,FEAR,0.807421088218689,Turkish
84611,Barış Manço,Kağızman,ANGER,0.9258545637130737,Turkish
84614,Selda Bağcan,Felek Çakmağını Üstüme Çaktı,SADNESS,0.7587915062904358,Turkish
84636,Barış Manço,Geçti Dost Kervanı,JOY,0.9361695647239685,Turkish
84645,Benjamin Franklin,The Autobiography of Benjamin Franklin (Part Two),JOY,0.8461986780166626,Turkish
84648,Kamuran Akkor,Ben Sarhoş Oldum,LOVE,0.9933691620826721,Turkish
84649,RobotWisdom,A logarithmic timeline of the universe,ANGER,0.5319654941558838,Turkish
84666,Barış Manço,Kızılcıklar Oldu Mu,ANGER,0.9089603424072266,Turkish
84677,Kramp (TUR),İstanbul Sokakları,SADNESS,0.8193064332008362,Turkish
84680,Flört,Yola Devam,FEAR,0.5195398330688477,Turkish
84692,Barış Manço,Domates Biber Patlıcan,SADNESS,0.7735041379928589,Turkish
84694,Barış Manço,Sahilde,JOY,0.7250990271568298,Turkish
84701,Selda Bağcan,Gesi Bağları,SADNESS,0.7263585925102234,Turkish
84722,Flört,Onun Adı Hasan,SADNESS,0.7284821271896362,Turkish
84727,3 Hürel,Sana Değmez,SADNESS,0.981054425239563,Turkish
84748,Cem Karaca,Tatlı Dillim (Neredesin),JOY,0.7456515431404114,Turkish
84763,Flört,Şakalar,ANGER,0.5581896305084229,Turkish
84783,Cem Karaca,Oğluma,LOVE,0.7709526419639587,Turkish
84794,Kamuran Akkor,Üstüme Düşme Benim,SADNESS,0.4961511492729187,Turkish
84820,3 Hürel,Ağlarsa Anam Ağlar,SADNESS,0.8864253163337708,Turkish
84829,Boikot,Hablarán Las Calles,SADNESS,0.9646311402320862,Turkish
84861,Barış Manço,Çıt Çıt Çedene,LOVE,0.9138973355293274,Turkish
84864,Barış Manço,Eski Bir Fincan,SADNESS,0.9392828345298767,Turkish
84871,Barış Manço,Süper Babaanne,JOY,0.5623316764831543,Turkish
84873,Kramp (TUR),Bir Dünya Arıyorum,JOY,0.9987228512763977,Turkish
84874,Cem Karaca,1 Mayıs,JOY,0.9867287278175354,Turkish
84879,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84881,Genius Türkçe Çeviriler,Lil Baby - The Bigger Picture (Türkçe Çeviri),SADNESS,0.8796922564506531,Turkish
84884,Barış Manço,Ham Meyvayı Kopardılar Dalından,ANGER,0.7269536852836609,Turkish
84889,Cem Karaca,Nöbetçinin Türküsü,JOY,0.6144645810127258,Turkish
84894,Cem Karaca,Bedava Yaşıyoruz,JOY,0.9536274671554565,Turkish
84905,Barış Manço,Unutamıyorum,JOY,0.9890148043632507,Turkish
84932,Scorpion Gang,Champions Leak - Summer Cem’s Scorpion Bars (Vol. 3),ANGER,0.9964800477027893,Turkish
84961,Selda Bağcan,Adaletin Bu mu Dünya,JOY,0.7579251527786255,Turkish
84965,Flört,Bu Havalarda Dönme Bana,SADNESS,0.4001064598560333,Turkish
84971,Cem Karaca,Lümüne,SADNESS,0.3547089397907257,Turkish
84972,Selda Bağcan,Niye Çattın Kaşlarını,ANGER,0.48603013157844543,Turkish
84973,Kamuran Akkor,Kimbilir,SADNESS,0.9981794357299805,Turkish
84979,Kamuran Akkor,Yalvarırım Affet,SADNESS,0.9809354543685913,Turkish
84980,Selda Bağcan,Adaletin Bu mu Dünya,JOY,0.7579251527786255,Turkish
84984,Barış Manço,Gibi Gibi,SADNESS,0.8023791313171387,Turkish
84989,Barış Manço,Yolverin Ağalar Beyler!..,LOVE,0.8729287385940552,Turkish
84990,J.R.R. Tolkien,The Hobbit (Bölüm 3 Kısa Bir Dinlenme) [Türkçe],FEAR,0.929990291595459,Turkish
84992,Barış Manço,Anahtar,LOVE,0.607883095741272,Turkish
84995,Cem Karaca,Bu Son Olsun,SADNESS,0.5886147618293762,Turkish
85113,Athena,Geberiyorum (Nâzım Hikmet Ran Günler Şiiri),SADNESS,0.9467319846153259,Turkish
85405,Çilekeş,Yetmiyor,LOVE,0.9630045294761658,Turkish
85618,Cemiyette Pişiyorum,Supradin,SADNESS,0.9882959723472595,Turkish
85663,Kaçak (TUR),Ölünür De,SADNESS,0.9702657461166382,Turkish
85668,Montague Summers,"The Vampire, His Kith And Kin - Chapter 1",FEAR,0.9754859805107117,Turkish
85706,Çilekeş,Siyah,SADNESS,0.9985834360122681,Turkish
85758,Athena,Yorulmak Olmaz,SADNESS,0.7601174712181091,Turkish
85766,Pickpocket,Ne Farkeder,SADNESS,0.5283783674240112,Turkish
85770,Cemiyette Pişiyorum,Beynim Yok,SADNESS,0.9976856708526611,Turkish
85777,Cemiyette Pişiyorum,Gripin,JOY,0.8147135972976685,Turkish
85858,Athena,Köpek,JOY,0.6974414587020874,Turkish
85908,Athena,Mamak Türküsü (Yeni Türkü Zamansız),JOY,0.9219421744346619,Turkish
85968,Kolera,Dön Dünya,JOY,0.7227703928947449,Turkish
86169,Athena,Geberiyorum (Nâzım Hikmet Ran Günler Şiiri),SADNESS,0.9467319846153259,Turkish
86659,Çilekeş,Yetmiyor,LOVE,0.9630045294761658,Turkish
86807,Kilink,Oc (Aslında Alkol Hala Damarımda),JOY,0.8416199684143066,Turkish
86866,Montague Summers,"The Vampire, His Kith And Kin - Chapter 1",FEAR,0.9754859805107117,Turkish
86869,Cemiyette Pişiyorum,Supradin,SADNESS,0.9882959723472595,Turkish
86908,Kaçak (TUR),Ölünür De,SADNESS,0.9702657461166382,Turkish
86961,Kilink,Torba Var Mı Beyler,ANGER,0.9764228463172913,Turkish
86967,Drunk High Jinks,Hayal Gücümde Ölücem,JOY,0.7713238596916199,Turkish
98142,İntizam,Lütfen,SADNESS,0.9860633015632629,Turkish
98269,Patron,Hayat Bilgisi,ANGER,0.6485065817832947,Turkish
98871,Keişan,Yüzüm Yok,SADNESS,0.9973962306976318,Turkish
99482,Emre Fel,Sevgilim Biz Ayrıldık,SADNESS,0.9873722791671753,Turkish
99649,Sertab Erener,Dandini Dandini Dastana,ANGER,0.3828654885292053,Turkish
99799,Sertab Erener,Fış Fış Kayıkçı,JOY,0.9973301887512207,Turkish
99880,Sera Savaş,Anlatsam Anlatamam,SADNESS,0.9788092970848083,Turkish
99903,Ufuk Beydemir,Ay Tenli Kadın,LOVE,0.4738219380378723,Turkish
99934,Burcu Güneş,Yansın Geceler,SADNESS,0.6678830981254578,Turkish
99979,Suzan Hacigarip,Şimdi Biraz Uyu,SADNESS,0.925359308719635,Turkish
99981,Kaan Tangöze,Bir Kız Bana Emmi Dedi,ANGER,0.8581915497779846,Turkish
99995,Melike Şahin,Nasır (Live at Zorlu PSM),FEAR,0.5114221572875977,Turkish
99996,Barış Kocatürk,Kalmalısın,JOY,0.9962220191955566,Turkish
101306,Umbrtka,Uhlí,JOY,0.6091399192810059,Balkan
101763,Blokovski,Reci šta imaš,JOY,0.9908545017242432,Balkan
102188,Lauren Spencer Smith,Fingers Crossed,ANGER,0.9198869466781616,Balkan
102221,Em Beihold,Numb Little Bug,JOY,0.997934103012085,Balkan
102282,Tom Petty,Free Fallin’,JOY,0.9720205068588257,Balkan
102442,Don McLean,American Pie,SADNESS,0.8833143711090088,Balkan
102546,Don Henley,The Boys of Summer,JOY,0.9937799572944641,Balkan
103354,The Jackson 5,ABC,JOY,0.9954808950424194,Balkan
105182,Resa Saffa Park,Tendencies,SADNESS,0.7687572836875916,Balkan
105756,We Are Apex,Dior,SADNESS,0.9803588390350342,Balkan
106018,ABBA,Dancing Queen,JOY,0.8299615383148193,Balkan
106280,Moonica Mac,Dalarna,LOVE,0.5070686340332031,Balkan
107089,The Human League,Don’t You Want Me,JOY,0.8603650331497192,Balkan
107225,Электрофорез (Electroforez),Зло (Evil),ANGER,0.47203508019447327,Balkan
109801,Michelle (DEU),Für mich bist du die Welt,SADNESS,0.9982898831367493,Balkan
112167,Şehinşah,Az,JOY,0.9789443016052246,Balkan
112373,Hidra,Zehir,ANGER,0.8576370477676392,Balkan
112400,Anıl Emre Daldal,M.,SADNESS,0.9671090245246887,Balkan
112433,Ceg,Dedemin Anadol’u,ANGER,0.9869279265403748,Balkan
112452,KRU2,Tú,SADNESS,0.9984750151634216,Balkan
1163,Plastilina Mosh,JAJAJA,ANGER,0.8664516806602478,Balkan
14022,KIDZ BOP Kids,Levitating,JOY,0.9953985810279846,Balkan
1557,Octobre Rouge,J’ai passé l’âge,SADNESS,0.9727809429168701,Balkan
17203,Alex S,Life As We Know It (feat. Odyssey),JOY,0.9974204301834106,Balkan
1928,Șatra B.E.N.Z.,Atenție,JOY,0.554707407951355,Balkan
19632,Don Henley,The Boys of Summer,JOY,0.9937799572944641,Balkan
20158,Avicii,Wake Me Up,JOY,0.8171916604042053,Balkan
20541,Avicii,Wake Me Up (EDX Miami Sunset Radio Edit),JOY,0.8629971742630005,Balkan
20564,Sean Paul,No Lie,FEAR,0.9864397644996643,Balkan
20591,Black Eyed Peas,I Gotta Feeling,SADNESS,0.6190000772476196,Balkan
20641,Black Eyed Peas,I Gotta Feeling,SADNESS,0.6190000772476196,Balkan
21089,Sean Paul,No Lie,FEAR,0.9864397644996643,Balkan
21670,Gifta,Vé Pa,JOY,0.940139889717102,Balkan
2194,Counting Crows,Mr. Jones,JOY,0.9730173349380493,Balkan
2243,No Doubt,Don’t Speak,SADNESS,0.9859035015106201,Balkan
22472,Claustrofobia,Metal Malóka,LOVE,0.611566960811615,Balkan
2247,Jimmy Eat World,The Middle,ANGER,0.4192450940608978,Balkan
2268,Neon Trees,Everybody Talks,SADNESS,0.9220139384269714,Balkan
2277,Smash Mouth,All Star,JOY,0.33243969082832336,Balkan
2299,Swono,Album History,JOY,0.9533686637878418,Balkan
2327,Hoobastank,The Reason,SADNESS,0.9901037812232971,Balkan
23309,Three 6 Mafia,Destruction Terror,JOY,0.8924117684364319,Balkan
23656,RÆVE (FRA),Firefly,JOY,0.6855674982070923,Balkan
2383,Bishop Briggs,River,JOY,0.7693929076194763,Balkan
25904,Akcent,Kylie,JOY,0.8024855852127075,Balkan
28672,Kompany,Ragnarok,JOY,0.9938608407974243,Balkan
29537,Kompany,Ragnarok,JOY,0.9938608407974243,Balkan
30050,Ritviz,Aaj Na,JOY,0.554677426815033,Balkan
30059,Avicii,Wake Me Up,JOY,0.8171916604042053,Balkan
30181,Avicii,Wake Me Up (EDX Miami Sunset Radio Edit),JOY,0.8629971742630005,Balkan
30284,Swedish House Mafia,Don’t You Worry Child (Radio Edit),JOY,0.7492935061454773,Balkan
30386,Jonas Blue,Mama,LOVE,0.9684532284736633,Balkan
30511,Ritviz,Barso,JOY,0.31696033477783203,Balkan
30557,Ritviz,Pran,SADNESS,0.6848365664482117,Balkan
31033,Billie Eilish,bad guy,ANGER,0.9931201934814453,Balkan
31192,Swedish House Mafia,Don’t You Worry Child (Radio Edit),JOY,0.7492935061454773,Balkan
31378,Julia Michaels,What a Time,JOY,0.7799603939056396,Balkan
31421,Alessia Cara,Scars to Your Beautiful,JOY,0.7673452496528625,Balkan
31593,Carly Rae Jepsen,Call Me Maybe,LOVE,0.9889827370643616,Balkan
31659,Sickflip,Roshni,JOY,0.6041624546051025,Balkan
32064,Sickflip,Roshni,JOY,0.6041624546051025,Balkan
32154,Sickflip,Roshni,JOY,0.6041624546051025,Balkan
32354,Good Times Ahead,Hit It!,JOY,0.9025512337684631,Balkan
32754,Mnogoznaal,DOF,SADNESS,0.5400567650794983,Balkan
33031,Fall Out Boy,"Sugar, We’re Goin Down",JOY,0.5619410276412964,Balkan
33092,Jimmy Eat World,The Middle,ANGER,0.4192450940608978,Balkan
3331,Counting Crows,Mr. Jones,JOY,0.9730173349380493,Balkan
33354,FACE,24 на 7,SURPRISE,0.6921876668930054,Balkan
33402,BLUNTHOUSE,"Дико, например [Pharaoh cover]",JOY,0.9935374855995178,Balkan
33510,quiizzzmeow,сети (nets),SADNESS,0.949134349822998,Balkan
33807,PHARAOH,Акид (Acis),SADNESS,0.7562722563743591,Balkan
3416,Smash Mouth,All Star,JOY,0.33243969082832336,Balkan
34186,Tom Petty,Free Fallin’,JOY,0.9720205068588257,Balkan
3425,No Doubt,Don’t Speak,SADNESS,0.9859035015106201,Balkan
34290,Don McLean,American Pie,SADNESS,0.8833143711090088,Balkan
34440,Don Henley,The Boys of Summer,JOY,0.9937799572944641,Balkan
3472,Neon Trees,Everybody Talks,SADNESS,0.9220139384269714,Balkan
3479,Jimmy Eat World,The Middle,ANGER,0.4192450940608978,Balkan
34992,Hiperkarma,Rád talált,FEAR,0.9839330911636353,Balkan
3529,Hoobastank,The Reason,SADNESS,0.9901037812232971,Balkan
3547,Swono,Album History,JOY,0.9533686637878418,Balkan
3620,Bishop Briggs,River,JOY,0.7693929076194763,Balkan
36563,Django,Anthracite,FEAR,0.6197410821914673,Balkan
36610,Soolking,Zemër,JOY,0.9895036220550537,Balkan
37217,2Pac,Ambitionz Az a Ridah,ANGER,0.4309677481651306,Balkan
37328,MC Davi,Tudo no Privê,ANGER,0.9555887579917908,Balkan
37331,Hoobastank,The Reason,SADNESS,0.9901037812232971,Balkan
37721,MC Kako,Neurótico,FEAR,0.9953987002372742,Balkan
39720,NAVACHA,Pegasus,ANGER,0.997655987739563,Balkan
4307,Residente,La Cátedra,SADNESS,0.845373272895813,Balkan
44080,Hoobastank,The Reason,SADNESS,0.9901037812232971,Balkan
4513,ANIMA PRODUCCIONES,Alexander Hamilton (Cover en Español)-Hamilton El Musical,JOY,0.923251748085022,Balkan
45651,​autumnn,“All the songs i enjoy listening to because i feel like making it”,SADNESS,0.9663488864898682,Balkan
46313,Mac Miller,Family Lives,ANGER,0.9839149713516235,Balkan
47342,A.S.I.A. (Band),Sună periculos,ANGER,0.9884883761405945,Balkan
5005,Eve (JPN),廻廻奇譚 (Kaikai Kitan),FEAR,0.9627355933189392,Balkan
51351,Ritviz,Aaj Na,JOY,0.554677426815033,Balkan
51760,SAMBATA,Pinnak,JOY,0.6052489876747131,Balkan
53193,Swedish House Mafia,Don’t You Worry Child (Radio Edit),JOY,0.7492935061454773,Balkan
53382,Jonas Blue,Mama,LOVE,0.9684532284736633,Balkan
53887,​Surf Mesa,ily (i love you baby),LOVE,0.9455076456069946,Balkan
55102,Ritviz,Aaj Na,JOY,0.554677426815033,Balkan
55508,Ritviz,Barso,JOY,0.31696033477783203,Balkan
55553,Ritviz,Pran,SADNESS,0.6848365664482117,Balkan
55654,Sickflip,Roshni,JOY,0.6041624546051025,Balkan
56005,Ritviz,Aaj Na,JOY,0.554677426815033,Balkan
56078,Glass Animals,Heat Waves,JOY,0.7493231892585754,Balkan
56092,Glass Animals,Heat Waves,JOY,0.7493231892585754,Balkan
56212,Ritviz,Barso,JOY,0.31696033477783203,Balkan
56260,Ritviz,Pran,SADNESS,0.6848365664482117,Balkan
56487,Neon Trees,Everybody Talks,SADNESS,0.9220139384269714,Balkan
56659,Bikki Gurung,Marijau,SADNESS,0.5709213018417358,Balkan
57005,Ritviz,Aaj Na,JOY,0.554677426815033,Balkan
57127,Glass Animals,Heat Waves,JOY,0.7493231892585754,Balkan
57128,Glass Animals,Heat Waves,JOY,0.7493231892585754,Balkan
57411,Ritviz,Barso,JOY,0.31696033477783203,Balkan
57461,Ritviz,Pran,SADNESS,0.6848365664482117,Balkan
57932,Neon Trees,Everybody Talks,SADNESS,0.9220139384269714,Balkan
5801,Eve (JPN),廻廻奇譚 (Kaikai Kitan),FEAR,0.9627355933189392,Balkan
59319,Sayedar,Bedel,ANGER,0.919826090335846,Balkan
60327,James Joyce,Finnegans Wake (Chap. 2.1),JOY,0.9241195917129517,Balkan
60823,Loose Buttons,617,FEAR,0.9657505750656128,Balkan
